reaction_name,reaction_count,reaction_users_count,message,user_id,channel
raised_hands,1,U03U1HAG9TR,Hope you guys are excited as we get closer to week 12 of the training!,U03T89ACUUW,all-community-building
raised_hands::skin-tone-3,1,U03U9EJR362,:+1:,U03UFV7HFNF,all-community-building
+1,1,U03U1HAG9TR,:+1:,U03UFV7HFNF,all-community-building
eyes,1,U03V1AM5TFA,:wink:,U03UD68RQH3,all-community-building
joy,1,U03UD68RQH3,:wink:,U03UD68RQH3,all-community-building
thinking_face,1,U03UUR571A5,"*<!here> IS TODAY’S ACTIVITY*

*Funny Interview answers*
Give a funny answer to the following interview questions

1. *Interviewer:* Would you be willing to relocate?
*Candidate:...............................................................................*
*My EX: Candidate:* Of course, where would you like me to sit?

2.Interviewer: Why did you leave your last job?
*Candidate:...............................................................................*
*My EX: Candidate: The company relocated the office and forgot to tell me where it is.*

*3.* A job applicant was asked, “What would you consider to be your main strengths and weaknesses?”
*Candidate:...............................................................................*
*My EX:* “Well,” he began, *“My main weakness would definitely be my issues with reality. Sometimes I have a little trouble telling what’s real and what’s not.”*

*4.*During a job interview a candidate poured some water into a cup and it overflowed slightly.
“Nervous?” asked the interviewer.
*Candidate:...............................................................................*

My simple reply “No, I always give 110%”

_*What would be your funny reply to these questions*_:grinning:",U03V1AM5TFA,all-community-building
joy,1,U03UD68RQH3,Where are all those thumbs up:sunglasses:,U03V1AM5TFA,all-community-building
raised_hands,1,U03V1AM5TFA,"3. Main weaknes is Im sitll not working for your company, main strength is I am going to be working for your company",U03UVHCV6KB,all-community-building
raised_hands::skin-tone-5,1,U03U1HAG9TR,"3. Main weaknes is Im sitll not working for your company, main strength is I am going to be working for your company",U03UVHCV6KB,all-community-building
raised_hands,1,U03V1AM5TFA,"1. nah i prefer the company would relocate to my city
",U03UJGP0C68,all-community-building
raised_hands::skin-tone-5,1,U03U1HAG9TR,"1. Nah I prefer working from home sitting  near my kitchen
2 Because your office if far from my home. I cannot go to the fridge as often as  I want.
3 my  strength is that I know how to google the answers so fast, and weakness is that I rely on google so much.
4. Nah, it is just I use the stack overflow so often.",U03UG1Z21JP,all-community-building
joy,1,U03UJKJGRAQ,<@U03UJKJGRAQ> here's :coffee: to make you warm for now next time don't forget to bring warm <@U03V1AM5TFA> with you :joy:,U03UD68RQH3,all-community-building
raised_hands::skin-tone-4,1,U03UG4Q7V42,"1. Nah I prefer working from home sitting  near my kitchen
2 Because your office if far from my home. I cannot go to the fridge as often as  I want.
3 my  strength is that I know how to google the answers so fast, and weakness is that I rely on google so much.
4. Nah, it is just I use the stack overflow so often.",U03UG1Z21JP,all-community-building
joy,1,U03UJGP0C68,Why settle for less ask for the company ownership too:+1:,U03UG4Q7V42,all-community-building
white_check_mark,1,U03UVHCV6KB,2. It left me first. I cheated on it with this one,U03U1FNPEUX,all-community-building
joy,1,U03V6HMRPGQ,<@U03V6HMRPGQ> I cant with the second answer :rolling_on_the_floor_laughing:,U03UJGP0C68,all-community-building
raised_hands,1,U03UJGP0C68,"4- sorry I am running kernels for detecting edges, I might use other edg detecting algorithms",U03V6HMRPGQ,all-community-building
sunglasses,1,U03V6HMRPGQ,The boss😎,U03UG0YHAUT,all-community-building
raised_hands,1,U03UHB8CXDY,Tolee,U03UJGRN5E0,all-community-building
smiley,1,U03U1FNPEUX,<@U03U1FNPEUX> thanks,U03UJGP0C68,all-community-building
grin,1,U03UVHCV6KB,<@U03UVHCV6KB> You would be responsible if <@U03V1AM5TFA> says 'Embi' for saying Yes :grinning:,U03UFV7HFNF,all-community-building
grinning,1,U03UD68RQH3,Was thinking of Rodaldo when I read that <@U03UD68RQH3>,U03UG1Z21JP,all-community-building
smiley,1,U03UFV7HFNF,I find out that the man that cut ears isn't true :rolling_on_the_floor_laughing:,U03UG32J3PC,all-community-building
raised_hands,1,U03UG1Z21JP,Thanks Nio and Amanuel :blush:,U03UJKJGRAQ,all-community-building
blush,1,U03UJKJGRAQ,Too many peoples’ crush:relaxed:,U03U1FNPEUX,all-community-building
raised_hands,1,U03UFV7HFNF,You are known for your graceful voice I guess,U03UUR571A5,all-community-building
raised_hands,1,U03UD68RQH3,Asking wonderful questions,U03UFV7HFNF,all-community-building
white_check_mark,1,U03UVHCV6KB,I am enjoying the Island. I wont be back. :wave:,U03UG1Z21JP,all-community-building
joy,1,U03UJKJGRAQ,I am enjoying the Island. I wont be back. :wave:,U03UG1Z21JP,all-community-building
smiley,1,U03UG1Z21JP,<@U03UG1Z21JP> better watch out,U03UVHCV6KB,all-community-building
thinking_face,1,U03U1HAG9TR,Nothing good about this morning,U03UVHCV6KB,all-community-building
raised_hands,1,U03UD68RQH3,"*community Building Session REMINDER!*:timer_clock: *<!here>*
*Please note that CBS is on in the next 10min*
• *Session: Personality Test*
• *Time*: From 12:00 PM - 12:30 PM UTC
• Platform: SLACK",U03V1AM5TFA,all-community-building
eyes,1,U03V785NLSU,Helloooooooooooooooooooooooooooooooo,U03UG0YHAUT,all-community-building
raised_hands,1,U03UD68RQH3,"*<!here> IS TODAY’S ACTIVITY*

*Learn more about my personality*
• Take the 16 personality test using this link <https://www.16personalities.com/free-personality-test>
• Post on slack your personality and new things you have learned about yourself.
",U03V1AM5TFA,all-community-building
raised_hands::skin-tone-3,1,U03U9EJR362,"*<!here> IS TODAY’S ACTIVITY*

*Learn more about my personality*
• Take the 16 personality test using this link <https://www.16personalities.com/free-personality-test>
• Post on slack your personality and new things you have learned about yourself.
",U03V1AM5TFA,all-community-building
laughing,1,U03TT5KEYCF,I don't remember what I learned :grin: <@U03V1AM5TFA>,U03UJKJGRAQ,all-community-building
white_check_mark,1,U03UUR571A5,"I am doing mine and i will share now, apart from people who did it, who else is on it right now?",U03V1AM5TFA,all-community-building
raised_hands,1,U03UJKJGRAQ,,U03UFV7HFNF,all-community-building
heavy_check_mark,1,U03UUR571A5,Yeah,U03UG0SFHGT,all-community-building
laughing,1,U03U1HAG9TR,"I feel you, my personality type changes with season, with different groups, moods etc.",U03V785NLSU,all-community-building
joy,1,U03UG0SFHGT,many advocates here:joy::joy::joy:,U03UG0YHAUT,all-community-building
joy,1,U03UG0SFHGT,"Advocates (INFJs) may be the rarest personality type of all, but they certainly leave their mark on the world.",U03UUR571A5,all-community-building
laughing,1,U03U1HAG9TR,This is accurate guys :joy: I will protect <@U03V1AM5TFA>,U03UG1Z21JP,all-community-building
heart,1,U03UVHCV6KB,This is accurate guys :joy: I will protect <@U03V1AM5TFA>,U03UG1Z21JP,all-community-building
+1,1,U03UG1Z21JP,,U03V6HMRPGQ,all-community-building
raised_hands,1,U03UD5B7C3X,,U03V6HMRPGQ,all-community-building
new_moon_with_face,1,U03UD5B7C3X,Just like being in suits series :grinning:,U03UUR571A5,all-community-building
raised_hands,1,U03UJGP0C68,welcome to the league :handshake:,U03UD68RQH3,all-community-building
handshake,1,U03UJGP0C68,welcome to the league :handshake:,U03UD68RQH3,all-community-building
pray,1,U03V1AM5TFA,Thanks,U03V5Q9N516,all-community-building
clap,1,U03UG5VFN03,"My life would be irone man, I really see my self as entrepreneur and technology geek ",U03V6HMRPGQ,all-community-building
fire,1,U03V6HMRPGQ,My life would be Gladiator.,U03U93GNNVB,all-community-building
100,1,U03UVHCV6KB,May be his gf is here....,U03UUR571A5,all-community-building
raised_hands::skin-tone-4,1,U03UG4Q7V42,"I am grateful to <@U03UG32J3PC> He was there any time I get confused about the challenges, I am also grateful to <@U03UG0YHAUT>, I know him after some weeks at 10 Academy, and now is my best friend.  all my teammates, thank you all. I finally want to thank all the technical and non-technical tutors.",U03UJGRN5E0,all-community-building
star-struck,1,U03U9DB7REG,I am grateful to <@U03U9DB7REG> for answering my annoying questions since the first day. <@U03UUR571A5> and <@U03UJGRN5E0> were my supporters through the path :pray: <@U03V6HMRPGQ> <@U03U1HAG9TR> <@U03UJKJGRAQ> <@U03V5Q9N516> <@U03UUP56MDF> <@U03UD5B7C3X> <@U03V785NLSU> <@U03UG4Q7V42> <@U03UUS0MZCZ> <@U03U1GHT39V> <@U03UD4FEDHB> I enjoyed working with you guys. I want to say thank you for all of you who attend the cbs. You have no idea how much fun I was having in this session. <@U03V1AM5TFA> <@U03UG0YHAUT> for the good music :pray:. <@U03UD68RQH3> for spending your precious 3 hours to watch the Manchester derby with me:pray:. You all are amazing. I love you Guys :heart:,U03UG32J3PC,all-community-building
raised_hands::skin-tone-4,1,U03UG4Q7V42,"I know I was annoying and bothering all of you, but I don't mind I will continue doing that:rolling_on_the_floor_laughing:. You are amazing guys!",U03UG32J3PC,all-community-building
raised_hands::skin-tone-4,1,U03U1HAG9TR,"Everyone thank you from heart. <@U03UJGP0C68> peer mentor, very humble and helpful.  <@U03TX2VN6H5> both technical and careers, always on reach and cooperative. <@U03UG0YHAUT> a real team worker
",U03U1FNPEUX,all-community-building
raised_hands,1,U03U1FNPEUX,<@U03TX2VN6H5>  thanks a lot for ur valuable support + @  all 10- academy trainer ,U03UHB8CXDY,all-community-building
raised_hands::skin-tone-3,1,U03U9EJR362,<@U03TX2VN6H5>  thanks a lot for ur valuable support + @  all 10- academy trainer ,U03UHB8CXDY,all-community-building
raised_hands::skin-tone-4,1,U03U1HAG9TR,"I'm grateful to <@U03UJGRN5E0> <@U03UJGP0C68> <@U03UUR571A5> <@U03UKL27B0R> <@U03TEPYRM2P> <@U03V8LHPDME> <@U03U93GNNVB> for their support.
I'm also to <@U03TX2VN6H5> both technical and careers tutors",U03UH397319,all-community-building
raised_hands,1,U03U1FNPEUX,GratefulFriday everyone!,U03UJH1EQQL,all-community-building
raised_hands::skin-tone-3,1,U03U9EJR362,GratefulFriday everyone!,U03UJH1EQQL,all-community-building
raised_hands::skin-tone-4,1,U03U1HAG9TR,GratefulFriday everyone!,U03UJH1EQQL,all-community-building
star-struck,1,U03U9DB7REG,"I am grateful to <@U03U9DB7REG> for her assistance in some of the challenges and pushing me to put my work out there. I am also grateful  to <@U03UP7V9Q57>  for organizing the female sessions. I am grateful for my previous and current group members.
<@U03UD5B7C3X> <@U03UJGRN5E0> <@U03UJH1EQQL> <@U03UUS0MZCZ> <@U03V6HMRPGQ> <@U03UD4FEDHB> <@U03UG32J3PC> <@U03UG4Q7V42> <@U03UG0YHAUT>
Thank you all.",U03U1HAG9TR,all-community-building
raised_hands::skin-tone-4,1,U03UG4Q7V42,"I would like to thank all members of  the 10Academy Community...special gratitude for <@U03UKL27B0R> <@U03V8LHPDME> for answering my questions, <@U03U1FNPEUX>, <@U03UVHCV6KB>, <@U03UUR571A5> and <@U03UG32J3PC> for the unlimited support, really....for <@U03V6HMRPGQ> and <@U03UJKJGRAQ> for asking fundamental questions <@U03TEPYRM2P> for answering my inquiries and supporting me and all of you guys.....and of course <@U03V1AM5TFA> for the wonderful time, <@U03U93GNNVB> for the encouraging advice",U03UJGP0C68,all-community-building
raised_hands,1,U03V785NLSU,would also like to thank previous 10Academy Alumni for exposing us to the looks of the next phase and ofc giving us technical tutors and demos,U03U1FNPEUX,all-community-building
grinning,1,U03V1AM5TFA,<@U03V6HMRPGQ> should perform some comedy (like standup comedy),U03UJGP0C68,all-community-building
joy,1,U03V6HMRPGQ,This is a whole Talent <@U03V6HMRPGQ>,U03V1AM5TFA,all-community-building
raised_hands::skin-tone-4,1,U03UG4Q7V42,"Knowing <!here> is just great one way or the other I learned a lot from you guys....
<@U03U1FNPEUX>, <@U03UKL27B0R>, <@U03U9DB7REG>, <@U03V8LHPDME>, <@U03UP7V9Q57> helping and sharing views especially <@U03UKL27B0R>, <@U03V6HMRPGQ> making my days, <@U03UJKJGRAQ>, <@U03UD5B7C3X>, <@U03V785NLSU>, <@U03UVHCV6KB>, <@U03UUR571A5>  , of course how would I forget the encyclopia of questions <@U03UD68RQH3> for teaching me how to ask and allowed me to learn a lot through your questions, <@U03UG1Z21JP>, <@U03UH397319>, <@U03UG0SFHGT> teamworkers... <@U03UJGRN5E0> , <@U03U93GNNVB> for your frequent reminders of what is coming, <@U03UUN8M4RX>....here a lot to say but ... a lot is not enough:joy: <@U03UJGRN5E0> from a class mate to a real freind....many more I am more than Thankful for knowing you guys",U03UG0YHAUT,all-community-building
joy,1,U03V6HMRPGQ,is your laptop a man?,U03UG32J3PC,all-community-building
star-struck,1,U03U9DB7REG,I want to say thanks to <@U03V1AM5TFA> for making the journey fun and for the work you have done. You are the coolest Community Manager. I want to say thank you to <@U03UKL27B0R> for being there with help for anything and at anytime and <@U03V8LHPDME> <@U03U9DB7REG> <@U03UP7V9Q57> for your insightful tutorials. Thanks to <@U03UG32J3PC> <@U03V6HMRPGQ> <@U03UD5B7C3X> <@U03U1HAG9TR> for being a great team players and amazing friends.  <@U03UUR571A5> <@U03UJGP0C68> for your support from day one. <@U03TEPYRM2P> thank you a lot for being when I come with problems and being always there to check up on us. Thanks for allowing me to be so frustrating.  Thanks all in general. Hope our paths cross again.:pray::skin-tone-4:,U03UG4Q7V42,all-community-building
rolling_on_the_floor_laughing,1,U03UG32J3PC,"i wish that, he will be able to work like a man",U03V6HMRPGQ,all-community-building
raised_hands::skin-tone-4,1,U03UG4Q7V42,<@U03U93GNNVB> <@U03UUN8M4RX>Tysm,U03U1FNPEUX,all-community-building
grinning,1,U03V1AM5TFA,Mine is a woman that I always cuddle with :rolling_on_the_floor_laughing:,U03UG32J3PC,all-community-building
joy,1,U03V6HMRPGQ,Yah man :rolling_on_the_floor_laughing:,U03UG32J3PC,all-community-building
raised_hands::skin-tone-4,1,U03UG4Q7V42,Am thankful brother. More fun more life,U03V1AM5TFA,all-community-building
raised_hands,1,U03UJGP0C68,Thank you <@U03UJGP0C68>,U03V1AM5TFA,all-community-building
white_check_mark,1,U03UG32J3PC,More fun more life,U03V1AM5TFA,all-community-building
100,1,U03V1AM5TFA,I am grateful to <@U03U9DB7REG> for answering my annoying questions since the first day. <@U03UUR571A5> and <@U03UJGRN5E0> were my supporters through the path :pray: <@U03V6HMRPGQ> <@U03U1HAG9TR> <@U03UJKJGRAQ> <@U03V5Q9N516> <@U03UUP56MDF> <@U03UD5B7C3X> <@U03V785NLSU> <@U03UG4Q7V42> <@U03UUS0MZCZ> <@U03U1GHT39V> <@U03UD4FEDHB> I enjoyed working with you guys. I want to say thank you for all of you who attend the cbs. You have no idea how much fun I was having in this session. <@U03V1AM5TFA> <@U03UG0YHAUT> for the good music :pray:. <@U03UD68RQH3> for spending your precious 3 hours to watch the Manchester derby with me:pray:. You all are amazing. I love you Guys :heart:,U03UG32J3PC,all-community-building
raised_hands::skin-tone-4,1,U03U1HAG9TR,"Also in the hotseat, I heard yabebal saying he loves to dance...why not invite him:sweat_smile:",U03UJGP0C68,all-community-building
sweat_smile,1,U03UUR571A5,"My story is toooo funny, i once cooked rice and it get burnt, i was afraid to be bitten becuase it was over smelling everywhere in the house, guess what i did. I perfumed the rice with 2 bottles of  body spray  (Perfume)",U03V1AM5TFA,all-community-building
stuck_out_tongue_winking_eye,1,U03U1FNPEUX,My nose is too big I wispher with a straw. I am fr,U03U1FNPEUX,all-community-building
raised_hands,1,U03UVHCV6KB,"I'm reading a book about antigravity, I can't put it down.",U03V785NLSU,all-community-building
joy,1,U03UJKJGRAQ,"I'm reading a book about antigravity, I can't put it down.",U03V785NLSU,all-community-building
sweat_smile,1,U03U1FNPEUX,"A woman in labor suddenly shouted, “Shouldn’t! ..... Wouldn’t!.....  Can’t!”
“Don’t worry,” said the doc. “Those are just contractions.”",U03UJGP0C68,all-community-building
joy,1,U03V785NLSU,,U03UG32J3PC,all-community-building
laughing,1,U03U1HAG9TR,I once took of my glasses to spit.,U03U1FQKEMV,all-community-building
grinning,1,U03V1AM5TFA,I once took of my glasses to spit.,U03U1FQKEMV,all-community-building
boom,1,U03V1AM5TFA,I once took of my glasses to spit.,U03U1FQKEMV,all-community-building
grinning,1,U03UUR571A5,Hello,U03UH397319,all-community-building
raised_hands,1,U03UVHCV6KB,"How does the moon cut it's hair?

Eclipse it :joy:",U03UJN29Y4C,all-community-building
wink,1,U03UUR571A5,"How does the moon cut it's hair?

Eclipse it :joy:",U03UJN29Y4C,all-community-building
sweat_smile,1,U03U1FNPEUX,My nose is too big I wispher with a straw. I am fr,U03U1FNPEUX,all-community-building
joy,1,U03UG4Q7V42,"I have a couple of bar jokes:

1. A sandwich walks into a bar. 
      The bartender says ""sorry, we don't serve food here.""

 2.  A bartender says ""sorry, we don't serve Time Travelers in here""
      A time traveler walks into a bar.",U03UJKJGRAQ,all-community-building
100,1,U03V1AM5TFA,Nominating <@U03UG4Q7V42> for karaoke. ,U03V785NLSU,all-community-building
raised_hands,1,U03UG1RTXAP,"I have a couple of bar jokes:

1. A sandwich walks into a bar. 
      The bartender says ""sorry, we don't serve food here.""

 2.  A bartender says ""sorry, we don't serve Time Travelers in here""
      A time traveler walks into a bar.",U03UJKJGRAQ,all-community-building
wink,1,U03UD68RQH3,very very nice,U03UVHCV6KB,all-community-building
pray,1,U03U1FNPEUX,Your story is too funny,U03V1AM5TFA,all-community-building
crossed_fingers,1,U03UD68RQH3,Haha! Next time maybe:crossed_fingers::sweat_smile::crossed_fingers:,U03UG4Q7V42,all-community-building
shushing_face,1,U03UG4Q7V42,I see what you did there,U03UJN29Y4C,all-community-building
joy,1,U03UD5B7C3X,"what's orange, flies and goes through walls?  a magic orange.",U03U93GNNVB,all-community-building
+1,1,U03UFV7TUTV,"Hello <!channel>
 How are you doing? I missed you, the tutor and the challenge today. I
was flying from Bahir Dar to Addis Ababa then to Bahir Dar today. There
was a critical lab to be done in 4 hours of interval in Addis to be
turned back to Bahir Dar Tibebe Giyon Specialized hospital. Even if it
was so much terrible, I was happy to achieve bringing lab results to my
sister's doctors at Bahir Dar. I am still trying my best to be with you
all buddies:broken_heart:.",U03UUMM7Y8H,all-community-building
rolling_on_the_floor_laughing,1,U03UG32J3PC,<https://www.instagram.com/reel/CjKbh59PY7J/?igshid=MDJmNzVkMjY=|https://www.instagram.com/reel/CjKbh59PY7J/?igshid=MDJmNzVkMjY=>,U03UG0YHAUT,all-community-building
+1,1,U03UG0YHAUT,with all the tasks I have yet to do,U03UJGP0C68,all-community-building
pray,1,U03UVHCV6KB,"It’s an art, ConTech.:sweat_smile:",U03V785NLSU,all-community-building
raised_hands,1,U03UVHCV6KB,Hello,U03V5Q9N516,all-community-building
raised_hands::skin-tone-4,1,U03U1HAG9TR,Thanks <@U03TX2VN6H5>,U03UH397319,all-community-building
raised_hands::skin-tone-3,1,U03U9EJR362,I love to give my appreciation to the entire <@U03TX2VN6H5>. thank y'all,U03UD68RQH3,all-community-building
heart,1,U03UG32J3PC,Great man,U03UG0YHAUT,all-community-building
grin,1,U03UUR571A5,I might be stuck in Gr 8:smiling_face_with_tear:,U03UG4Q7V42,all-community-building
smile,1,U03UG4Q7V42,"Funny one: 
First impression: whenever I joined a new school, my classmates think I'm mixed(western father n maybe Ethiopian mother)
Why:  maybe since my father's  name is Alexander which is not an Ethiopian name n the fact that I have a little bit of light skin ",U03UD68RQH3,all-community-building
smiley,1,U03U1FNPEUX,"first impression: that i'm looking for a fight
why: i zone out while staring at people sometimes
incident that happened: have had to explain multiple times that i cannot fight when i go to restaurants by myself :smiling_face_with_tear:",U03UD5B7C3X,all-community-building
muscle,1,U03UFV7TUTV,"• My first impression: I like  jocks  and talk a lot and  enjoy talking to people too much, like i can easily be your friend on the first meet:grinning:.
• Why: I just enjoy talking to people, mostly strangers.
• An incident that happened: i got my first job just for a random conversation on a random topic i had with  someone i met while travelling ",U03V1AM5TFA,all-community-building
raised_hands,1,U03V785NLSU,"<@U03UFV7TUTV> I think you are full bald, unless you wouldn't ask this question.",U03UUR571A5,all-community-building
grinning,1,U03UD68RQH3,Half cast :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,U03UJN29Y4C,all-community-building
raised_hands,1,U03UD68RQH3,You can't be responsible for other people's thoughts :wink:,U03UJN29Y4C,all-community-building
+1,1,U03UG32J3PC,that happened to a lot of country siders. You did great choosing SE. Many get frightened by a false prophet like the one you met.,U03UJGRN5E0,all-community-building
joy,1,U03UD68RQH3,Haha... I don't want to hear the day you loose :rolling_on_the_floor_laughing: I think you won't talk until you win again,U03UG32J3PC,all-community-building
sweat_smile,1,U03UG4Q7V42,"<@U03UG4Q7V42> That's called double bald, extra bald :grin::grin:",U03UUR571A5,all-community-building
sob,1,U03UG4Q7V42,"We have another case, <@U03UG4Q7V42> doesn't have a beard",U03UG32J3PC,all-community-building
pray,1,U03V1AM5TFA,Thanks,U03UG5VFN03,all-community-building
rolling_on_the_floor_laughing,1,U03UG32J3PC,"What a calculation, ofcourse he is 30 or 31",U03UFV7TUTV,all-community-building
raised_hands::skin-tone-4,1,U03UG4Q7V42,"I am grateful for <@U03U93GNNVB>, <@U03UUN8M4RX> for building a community , for all <@U03TX2VN6H5> for making the journey fruitful,Thank you the tutires <@U03UKL27B0R> <@U03UP7V9Q57>, <@U03V8LHPDME>, <@U03U9DB7REG>, <@U03U4GULU3Y> <@U03UP7V9Q57> <@U03TT5KEYCF> <@U03TEPYRM2P> <@U03UL5LSTG9> for answering all my questions and my annoying prompts.
Thank you the wonderful teams that I worked with and the people I asked for help, <@U03UJGP0C68> <@U03UG4Q7V42> <@U03U1FNPEUX> <@U03U1HAG9TR> <@U03UUR571A5> <@U03UG0YHAUT> <@U03UJKJGRAQ> <@U03UD5B7C3X> <@U03UVHCV6KB> <@U03UUS0MZCZ> <@U03UD68RQH3> and mostly <@U03UG32J3PC> for his continuous support
Thank you all from the bottom of my heart
and Last but not least the amazing <@U03V1AM5TFA> for making the journey enjoy full",U03V6HMRPGQ,all-community-building
raised_hands,1,U03UG32J3PC,No actually I anger is short lived I don't get too attached.,U03UD68RQH3,all-community-building
sweat_smile,1,U03UG4Q7V42,Why are you all against me.,U03UUR571A5,all-community-building
joy,1,U03UG4Q7V42,"""Belefelefu be af yitefu""",U03UUR571A5,all-community-building
laughing,1,U03UG4Q7V42,"Any ways <@U03UG4Q7V42> <@U03UFV7TUTV> <@U03UG32J3PC> All of you are beardless baldies, I aint afraid of you.",U03UUR571A5,all-community-building
rolling_on_the_floor_laughing,1,U03UG32J3PC,"Any ways <@U03UG4Q7V42> <@U03UFV7TUTV> <@U03UG32J3PC> All of you are beardless baldies, I aint afraid of you.",U03UUR571A5,all-community-building
rolling_on_the_floor_laughing,1,U03UG32J3PC,Collateral Damage :rolling_on_the_floor_laughing:,U03UUR571A5,all-community-building
grin,1,U03UUR571A5,"Wisdom of God, afro be zoma",U03UFV7TUTV,all-community-building
white_check_mark,1,U03UG32J3PC,"Noted, beardless",U03UFV7TUTV,all-community-building
grin,1,U03UG32J3PC,<@U03UFV7TUTV> It includes you too.,U03UUR571A5,all-community-building
grin,1,U03UG32J3PC,Nah I highly doubt that.,U03UUR571A5,all-community-building
rolling_on_the_floor_laughing,1,U03V785NLSU,I generated your future photos <@U03UUR571A5> <@U03UFV7TUTV> <@U03UD68RQH3> <@U03UG4Q7V42>,U03UG32J3PC,all-community-building
broken_heart,1,U03UD5B7C3X,"First impression : People think that I am very serious
Why : I hardly speak until I need to
An incident that happened : When I go to new places people speak to me like I am an old person - serious and jokes aside",U03U1HAG9TR,all-community-building
older_woman,1,U03UD5B7C3X,"First impression : People think that I am very serious
Why : I hardly speak until I need to
An incident that happened : When I go to new places people speak to me like I am an old person - serious and jokes aside",U03U1HAG9TR,all-community-building
grin,1,U03UG32J3PC,"First impression: consider me as a serious and not friendly 
Why: may be I don't initiate a conversation??",U03UD68RQH3,all-community-building
rolling_on_the_floor_laughing,1,U03UG32J3PC,Which is not wrong impression,U03UFV7TUTV,all-community-building
raised_hands::skin-tone-5,1,U03U4GULU3Y,"I am grateful for <@U03U93GNNVB>, <@U03UUN8M4RX> for building a community , for all <@U03TX2VN6H5> for making the journey fruitful,Thank you the tutires <@U03UKL27B0R> <@U03UP7V9Q57>, <@U03V8LHPDME>, <@U03U9DB7REG>, <@U03U4GULU3Y> <@U03UP7V9Q57> <@U03TT5KEYCF> <@U03TEPYRM2P> <@U03UL5LSTG9> for answering all my questions and my annoying prompts.
Thank you the wonderful teams that I worked with and the people I asked for help, <@U03UJGP0C68> <@U03UG4Q7V42> <@U03U1FNPEUX> <@U03U1HAG9TR> <@U03UUR571A5> <@U03UG0YHAUT> <@U03UJKJGRAQ> <@U03UD5B7C3X> <@U03UVHCV6KB> <@U03UUS0MZCZ> <@U03UD68RQH3> and mostly <@U03UG32J3PC> for his continuous support
Thank you all from the bottom of my heart
and Last but not least the amazing <@U03V1AM5TFA> for making the journey enjoy full",U03V6HMRPGQ,all-community-building
raised_hands,1,U03UJGP0C68,You are a great man,U03UG32J3PC,all-community-building
raised_hands::skin-tone-3,1,U03U9EJR362,"for all 10Academy team and trainee, You gave me the confidence to dream big you gave me the strength I needed to next step toward my dream I'm so grateful you were my teacher, your positivity and encouragement helps my journey. I will never forget you",U03UG0SFHGT,all-community-building
sob,1,U03U1FNPEUX,"for all 10Academy team and trainee, You gave me the confidence to dream big you gave me the strength I needed to next step toward my dream I'm so grateful you were my teacher, your positivity and encouragement helps my journey. I will never forget you",U03UG0SFHGT,all-community-building
raised_hands::skin-tone-4,1,U03U1HAG9TR,"I would be happy if I didn't write a thank you note. Because the gratitude I write cannot express my feelings. In fact, it spoils my gratitude. Therefore, in short, I thank all <@U03TX2VN6H5> and all of you who deserve my thanks!!!",U03UD4FEDHB,all-community-building
raised_hands::skin-tone-3,1,U03U9EJR362,"I am getting teary honestly. 

I am grateful for everyone one <!here> for a wonderful life-changing experience through out this whole training.
I am particularly grateful to 
• my teammates in (old) group 1: <@U03UG1Z21JP>, <@U03UVHCV6KB>, <@U03U9EJR362>, <@U03UJGP0C68> and <@U03UJH1EQQL>  for great badge-winning collaboration and a lot of joking and laughing.
• My current teammates in group 3: <@U03V6HMRPGQ>, <@U03U1GHT39V>, <@U03UG32J3PC>, <@U03V5Q9N516>  and <@U03UUP56MDF>
• I am grateful for <@U03U1FNPEUX> , <@U03UG5VFN03>  and <@U03V6HMRPGQ>  for making me feel less alone in the first days of the training
• Thanks for <@U03UH397319>, <@U03V785NLSU>   and <@U03UD68RQH3> for asking all the questions I want to ask, and slowing down the tutors when I am lost :sweat_smile:  .. thanks for <@U03UUR571A5> and <@U03UUS0MZCZ> for being such a great help and having answering questions on slack.
• I am crying now :sob:
• Thanks to all the tutors, specially <@U03U9DB7REG> and <@U03UP7V9Q57>  for being so patient and supportive
Really, I can continue writing for a while...I think every one here touched me one way or another. I will miss this days. I am forever grateful to have met all of you.",U03UJKJGRAQ,all-community-building
raised_hands::skin-tone-4,1,U03U1HAG9TR,"Fun fact: my name ""Emtinan"" means ""gratitude"" in arabic.",U03UJKJGRAQ,all-community-building
raised_hands,1,U03UVHCV6KB,Words won’t do it justice.,U03V785NLSU,all-community-building
raised_hands,1,U03UG4Q7V42,"Good morning community I hope everyone *<!here>* is doing well, We are very happy and excited to announce the  Hotseater of today.<@U03UUP56MDF> Let's prepare all those burning questioned for him.",U03V1AM5TFA,all-community-building
+1,1,U03UFV7TUTV,"*<!here> Community Building Session REMINDER!*:timer_clock:
*Please note that CBS is on in the next 10min*
• *Session:* First Impression
• *Time*: From 12:00 PM - 12:30 PM UTC
• *Platform: Slack*",U03V1AM5TFA,all-community-building
raised_hands,1,U03V1AM5TFA,Old school song would be anything by WESTLIFE,U03TT5KEYCF,all-community-building
dancer,1,U03U1HAG9TR,Old school song would be anything by WESTLIFE,U03TT5KEYCF,all-community-building
raised_hands,1,U03V1AM5TFA,<https://www.youtube.com/watch?v=eXvBjCO19QY>,U03U1FNPEUX,all-community-building
white_check_mark,1,U03V1AM5TFA,<https://www.youtube.com/watch?v=MUGffBh2XYE>,U03UH397319,all-community-building
